filepath,filename,emotion,actor,intensity,gender
D://Speech Project//raw\Actor_16\03-01-01-01-02-01-16.wav,03-01-01-01-02-01-16.wav,neutral,16,normal,female
D://Speech Project//raw\Actor_16\03-01-01-01-02-02-16.wav,03-01-01-01-02-02-16.wav,neutral,16,normal,female
D://Speech Project//raw\Actor_16\03-01-02-01-01-01-16.wav,03-01-02-01-01-01-16.wav,calm,16,normal,female
D://Speech Project//raw\Actor_16\03-01-02-01-01-02-16.wav,03-01-02-01-01-02-16.wav,calm,16,normal,female
D://Speech Project//raw\Actor_16\03-01-02-01-02-01-16.wav,03-01-02-01-02-01-16.wav,calm,16,normal,female
D://Speech Project//raw\Actor_16\03-01-02-01-02-02-16.wav,03-01-02-01-02-02-16.wav,calm,16,normal,female
D://Speech Project//raw\Actor_16\03-01-02-02-01-01-16.wav,03-01-02-02-01-01-16.wav,calm,16,strong,female
D://Speech Project//raw\Actor_16\03-01-02-02-01-02-16.wav,03-01-02-02-01-02-16.wav,calm,16,strong,female
D://Speech Project//raw\Actor_16\03-01-02-02-02-01-16.wav,03-01-02-02-02-01-16.wav,calm,16,strong,female
D://Speech Project//raw\Actor_16\03-01-02-02-02-02-16.wav,03-01-02-02-02-02-16.wav,calm,16,strong,female
D://Speech Project//raw\Actor_16\03-01-03-01-01-01-16.wav,03-01-03-01-01-01-16.wav,happy,16,normal,female
D://Speech Project//raw\Actor_16\03-01-03-01-01-02-16.wav,03-01-03-01-01-02-16.wav,happy,16,normal,female
D://Speech Project//raw\Actor_16\03-01-03-01-02-01-16.wav,03-01-03-01-02-01-16.wav,happy,16,normal,female
D://Speech Project//raw\Actor_16\03-01-03-01-02-02-16.wav,03-01-03-01-02-02-16.wav,happy,16,normal,female
D://Speech Project//raw\Actor_16\03-01-03-02-01-01-16.wav,03-01-03-02-01-01-16.wav,happy,16,strong,female
D://Speech Project//raw\Actor_16\03-01-03-02-01-02-16.wav,03-01-03-02-01-02-16.wav,happy,16,strong,female
D://Speech Project//raw\Actor_16\03-01-03-02-02-01-16.wav,03-01-03-02-02-01-16.wav,happy,16,strong,female
D://Speech Project//raw\Actor_16\03-01-03-02-02-02-16.wav,03-01-03-02-02-02-16.wav,happy,16,strong,female
D://Speech Project//raw\Actor_16\03-01-04-01-01-01-16.wav,03-01-04-01-01-01-16.wav,sad,16,normal,female
D://Speech Project//raw\Actor_16\03-01-04-01-01-02-16.wav,03-01-04-01-01-02-16.wav,sad,16,normal,female
D://Speech Project//raw\Actor_16\03-01-04-01-02-01-16.wav,03-01-04-01-02-01-16.wav,sad,16,normal,female
D://Speech Project//raw\Actor_16\03-01-04-01-02-02-16.wav,03-01-04-01-02-02-16.wav,sad,16,normal,female
D://Speech Project//raw\Actor_16\03-01-04-02-01-01-16.wav,03-01-04-02-01-01-16.wav,sad,16,strong,female
D://Speech Project//raw\Actor_16\03-01-04-02-01-02-16.wav,03-01-04-02-01-02-16.wav,sad,16,strong,female
D://Speech Project//raw\Actor_16\03-01-04-02-02-01-16.wav,03-01-04-02-02-01-16.wav,sad,16,strong,female
D://Speech Project//raw\Actor_16\03-01-04-02-02-02-16.wav,03-01-04-02-02-02-16.wav,sad,16,strong,female
D://Speech Project//raw\Actor_16\03-01-05-01-01-01-16.wav,03-01-05-01-01-01-16.wav,angry,16,normal,female
D://Speech Project//raw\Actor_16\03-01-05-01-01-02-16.wav,03-01-05-01-01-02-16.wav,angry,16,normal,female
D://Speech Project//raw\Actor_16\03-01-05-01-02-01-16.wav,03-01-05-01-02-01-16.wav,angry,16,normal,female
D://Speech Project//raw\Actor_16\03-01-05-01-02-02-16.wav,03-01-05-01-02-02-16.wav,angry,16,normal,female
D://Speech Project//raw\Actor_16\03-01-05-02-01-01-16.wav,03-01-05-02-01-01-16.wav,angry,16,strong,female
D://Speech Project//raw\Actor_16\03-01-05-02-01-02-16.wav,03-01-05-02-01-02-16.wav,angry,16,strong,female
D://Speech Project//raw\Actor_16\03-01-05-02-02-01-16.wav,03-01-05-02-02-01-16.wav,angry,16,strong,female
D://Speech Project//raw\Actor_16\03-01-05-02-02-02-16.wav,03-01-05-02-02-02-16.wav,angry,16,strong,female
D://Speech Project//raw\Actor_16\03-01-06-01-01-01-16.wav,03-01-06-01-01-01-16.wav,fearful,16,normal,female
D://Speech Project//raw\Actor_16\03-01-06-01-01-02-16.wav,03-01-06-01-01-02-16.wav,fearful,16,normal,female
D://Speech Project//raw\Actor_16\03-01-06-01-02-01-16.wav,03-01-06-01-02-01-16.wav,fearful,16,normal,female
D://Speech Project//raw\Actor_16\03-01-06-01-02-02-16.wav,03-01-06-01-02-02-16.wav,fearful,16,normal,female
D://Speech Project//raw\Actor_16\03-01-06-02-01-01-16.wav,03-01-06-02-01-01-16.wav,fearful,16,strong,female
D://Speech Project//raw\Actor_16\03-01-06-02-01-02-16.wav,03-01-06-02-01-02-16.wav,fearful,16,strong,female
D://Speech Project//raw\Actor_16\03-01-06-02-02-01-16.wav,03-01-06-02-02-01-16.wav,fearful,16,strong,female
D://Speech Project//raw\Actor_16\03-01-06-02-02-02-16.wav,03-01-06-02-02-02-16.wav,fearful,16,strong,female
D://Speech Project//raw\Actor_16\03-01-07-01-01-01-16.wav,03-01-07-01-01-01-16.wav,disgust,16,normal,female
D://Speech Project//raw\Actor_16\03-01-07-01-01-02-16.wav,03-01-07-01-01-02-16.wav,disgust,16,normal,female
D://Speech Project//raw\Actor_16\03-01-07-01-02-01-16.wav,03-01-07-01-02-01-16.wav,disgust,16,normal,female
D://Speech Project//raw\Actor_16\03-01-07-01-02-02-16.wav,03-01-07-01-02-02-16.wav,disgust,16,normal,female
D://Speech Project//raw\Actor_16\03-01-07-02-01-01-16.wav,03-01-07-02-01-01-16.wav,disgust,16,strong,female
D://Speech Project//raw\Actor_16\03-01-07-02-01-02-16.wav,03-01-07-02-01-02-16.wav,disgust,16,strong,female
D://Speech Project//raw\Actor_16\03-01-07-02-02-01-16.wav,03-01-07-02-02-01-16.wav,disgust,16,strong,female
D://Speech Project//raw\Actor_16\03-01-07-02-02-02-16.wav,03-01-07-02-02-02-16.wav,disgust,16,strong,female
D://Speech Project//raw\Actor_16\03-01-08-01-01-01-16.wav,03-01-08-01-01-01-16.wav,surprised,16,normal,female
D://Speech Project//raw\Actor_16\03-01-08-01-01-02-16.wav,03-01-08-01-01-02-16.wav,surprised,16,normal,female
D://Speech Project//raw\Actor_16\03-01-08-01-02-01-16.wav,03-01-08-01-02-01-16.wav,surprised,16,normal,female
D://Speech Project//raw\Actor_16\03-01-08-01-02-02-16.wav,03-01-08-01-02-02-16.wav,surprised,16,normal,female
D://Speech Project//raw\Actor_16\03-01-08-02-01-01-16.wav,03-01-08-02-01-01-16.wav,surprised,16,strong,female
D://Speech Project//raw\Actor_16\03-01-08-02-01-02-16.wav,03-01-08-02-01-02-16.wav,surprised,16,strong,female
D://Speech Project//raw\Actor_16\03-01-08-02-02-01-16.wav,03-01-08-02-02-01-16.wav,surprised,16,strong,female
D://Speech Project//raw\Actor_16\03-01-08-02-02-02-16.wav,03-01-08-02-02-02-16.wav,surprised,16,strong,female
D://Speech Project//raw\Actor_17\03-01-01-01-01-01-17.wav,03-01-01-01-01-01-17.wav,neutral,17,normal,male
D://Speech Project//raw\Actor_17\03-01-01-01-01-02-17.wav,03-01-01-01-01-02-17.wav,neutral,17,normal,male
D://Speech Project//raw\Actor_17\03-01-01-01-02-01-17.wav,03-01-01-01-02-01-17.wav,neutral,17,normal,male
D://Speech Project//raw\Actor_17\03-01-01-01-02-02-17.wav,03-01-01-01-02-02-17.wav,neutral,17,normal,male
D://Speech Project//raw\Actor_17\03-01-02-01-01-01-17.wav,03-01-02-01-01-01-17.wav,calm,17,normal,male
D://Speech Project//raw\Actor_17\03-01-02-01-01-02-17.wav,03-01-02-01-01-02-17.wav,calm,17,normal,male
D://Speech Project//raw\Actor_17\03-01-02-01-02-01-17.wav,03-01-02-01-02-01-17.wav,calm,17,normal,male
D://Speech Project//raw\Actor_17\03-01-02-01-02-02-17.wav,03-01-02-01-02-02-17.wav,calm,17,normal,male
D://Speech Project//raw\Actor_17\03-01-02-02-01-01-17.wav,03-01-02-02-01-01-17.wav,calm,17,strong,male
D://Speech Project//raw\Actor_17\03-01-02-02-01-02-17.wav,03-01-02-02-01-02-17.wav,calm,17,strong,male
D://Speech Project//raw\Actor_17\03-01-02-02-02-01-17.wav,03-01-02-02-02-01-17.wav,calm,17,strong,male
D://Speech Project//raw\Actor_17\03-01-02-02-02-02-17.wav,03-01-02-02-02-02-17.wav,calm,17,strong,male
D://Speech Project//raw\Actor_17\03-01-03-01-01-01-17.wav,03-01-03-01-01-01-17.wav,happy,17,normal,male
D://Speech Project//raw\Actor_17\03-01-03-01-01-02-17.wav,03-01-03-01-01-02-17.wav,happy,17,normal,male
D://Speech Project//raw\Actor_17\03-01-03-01-02-01-17.wav,03-01-03-01-02-01-17.wav,happy,17,normal,male
D://Speech Project//raw\Actor_17\03-01-03-01-02-02-17.wav,03-01-03-01-02-02-17.wav,happy,17,normal,male
D://Speech Project//raw\Actor_17\03-01-03-02-01-01-17.wav,03-01-03-02-01-01-17.wav,happy,17,strong,male
D://Speech Project//raw\Actor_17\03-01-03-02-01-02-17.wav,03-01-03-02-01-02-17.wav,happy,17,strong,male
D://Speech Project//raw\Actor_17\03-01-03-02-02-01-17.wav,03-01-03-02-02-01-17.wav,happy,17,strong,male
D://Speech Project//raw\Actor_17\03-01-03-02-02-02-17.wav,03-01-03-02-02-02-17.wav,happy,17,strong,male
D://Speech Project//raw\Actor_17\03-01-04-01-01-01-17.wav,03-01-04-01-01-01-17.wav,sad,17,normal,male
D://Speech Project//raw\Actor_17\03-01-04-01-01-02-17.wav,03-01-04-01-01-02-17.wav,sad,17,normal,male
D://Speech Project//raw\Actor_17\03-01-04-01-02-01-17.wav,03-01-04-01-02-01-17.wav,sad,17,normal,male
D://Speech Project//raw\Actor_17\03-01-04-01-02-02-17.wav,03-01-04-01-02-02-17.wav,sad,17,normal,male
D://Speech Project//raw\Actor_17\03-01-04-02-01-01-17.wav,03-01-04-02-01-01-17.wav,sad,17,strong,male
D://Speech Project//raw\Actor_17\03-01-04-02-01-02-17.wav,03-01-04-02-01-02-17.wav,sad,17,strong,male
D://Speech Project//raw\Actor_17\03-01-04-02-02-01-17.wav,03-01-04-02-02-01-17.wav,sad,17,strong,male
D://Speech Project//raw\Actor_17\03-01-04-02-02-02-17.wav,03-01-04-02-02-02-17.wav,sad,17,strong,male
D://Speech Project//raw\Actor_17\03-01-05-01-01-01-17.wav,03-01-05-01-01-01-17.wav,angry,17,normal,male
D://Speech Project//raw\Actor_17\03-01-05-01-01-02-17.wav,03-01-05-01-01-02-17.wav,angry,17,normal,male
D://Speech Project//raw\Actor_17\03-01-05-01-02-01-17.wav,03-01-05-01-02-01-17.wav,angry,17,normal,male
D://Speech Project//raw\Actor_17\03-01-05-01-02-02-17.wav,03-01-05-01-02-02-17.wav,angry,17,normal,male
D://Speech Project//raw\Actor_17\03-01-05-02-01-01-17.wav,03-01-05-02-01-01-17.wav,angry,17,strong,male
D://Speech Project//raw\Actor_17\03-01-05-02-01-02-17.wav,03-01-05-02-01-02-17.wav,angry,17,strong,male
D://Speech Project//raw\Actor_17\03-01-05-02-02-01-17.wav,03-01-05-02-02-01-17.wav,angry,17,strong,male
D://Speech Project//raw\Actor_17\03-01-05-02-02-02-17.wav,03-01-05-02-02-02-17.wav,angry,17,strong,male
D://Speech Project//raw\Actor_17\03-01-06-01-01-01-17.wav,03-01-06-01-01-01-17.wav,fearful,17,normal,male
D://Speech Project//raw\Actor_17\03-01-06-01-01-02-17.wav,03-01-06-01-01-02-17.wav,fearful,17,normal,male
D://Speech Project//raw\Actor_17\03-01-06-01-02-01-17.wav,03-01-06-01-02-01-17.wav,fearful,17,normal,male
D://Speech Project//raw\Actor_17\03-01-06-01-02-02-17.wav,03-01-06-01-02-02-17.wav,fearful,17,normal,male
D://Speech Project//raw\Actor_17\03-01-06-02-01-01-17.wav,03-01-06-02-01-01-17.wav,fearful,17,strong,male
D://Speech Project//raw\Actor_17\03-01-06-02-01-02-17.wav,03-01-06-02-01-02-17.wav,fearful,17,strong,male
D://Speech Project//raw\Actor_17\03-01-06-02-02-01-17.wav,03-01-06-02-02-01-17.wav,fearful,17,strong,male
D://Speech Project//raw\Actor_17\03-01-06-02-02-02-17.wav,03-01-06-02-02-02-17.wav,fearful,17,strong,male
D://Speech Project//raw\Actor_17\03-01-07-01-01-01-17.wav,03-01-07-01-01-01-17.wav,disgust,17,normal,male
D://Speech Project//raw\Actor_17\03-01-07-01-01-02-17.wav,03-01-07-01-01-02-17.wav,disgust,17,normal,male
D://Speech Project//raw\Actor_17\03-01-07-01-02-01-17.wav,03-01-07-01-02-01-17.wav,disgust,17,normal,male
D://Speech Project//raw\Actor_17\03-01-07-01-02-02-17.wav,03-01-07-01-02-02-17.wav,disgust,17,normal,male
D://Speech Project//raw\Actor_17\03-01-07-02-01-01-17.wav,03-01-07-02-01-01-17.wav,disgust,17,strong,male
D://Speech Project//raw\Actor_17\03-01-07-02-01-02-17.wav,03-01-07-02-01-02-17.wav,disgust,17,strong,male
D://Speech Project//raw\Actor_17\03-01-07-02-02-01-17.wav,03-01-07-02-02-01-17.wav,disgust,17,strong,male
D://Speech Project//raw\Actor_17\03-01-07-02-02-02-17.wav,03-01-07-02-02-02-17.wav,disgust,17,strong,male
D://Speech Project//raw\Actor_17\03-01-08-01-01-01-17.wav,03-01-08-01-01-01-17.wav,surprised,17,normal,male
D://Speech Project//raw\Actor_17\03-01-08-01-01-02-17.wav,03-01-08-01-01-02-17.wav,surprised,17,normal,male
D://Speech Project//raw\Actor_17\03-01-08-01-02-01-17.wav,03-01-08-01-02-01-17.wav,surprised,17,normal,male
D://Speech Project//raw\Actor_17\03-01-08-01-02-02-17.wav,03-01-08-01-02-02-17.wav,surprised,17,normal,male
D://Speech Project//raw\Actor_17\03-01-08-02-01-01-17.wav,03-01-08-02-01-01-17.wav,surprised,17,strong,male
D://Speech Project//raw\Actor_17\03-01-08-02-01-02-17.wav,03-01-08-02-01-02-17.wav,surprised,17,strong,male
D://Speech Project//raw\Actor_17\03-01-08-02-02-01-17.wav,03-01-08-02-02-01-17.wav,surprised,17,strong,male
D://Speech Project//raw\Actor_17\03-01-08-02-02-02-17.wav,03-01-08-02-02-02-17.wav,surprised,17,strong,male
D://Speech Project//raw\Actor_18\03-01-01-01-01-01-18.wav,03-01-01-01-01-01-18.wav,neutral,18,normal,female
D://Speech Project//raw\Actor_18\03-01-01-01-01-02-18.wav,03-01-01-01-01-02-18.wav,neutral,18,normal,female
D://Speech Project//raw\Actor_18\03-01-01-01-02-01-18.wav,03-01-01-01-02-01-18.wav,neutral,18,normal,female
D://Speech Project//raw\Actor_18\03-01-01-01-02-02-18.wav,03-01-01-01-02-02-18.wav,neutral,18,normal,female
D://Speech Project//raw\Actor_18\03-01-02-01-01-01-18.wav,03-01-02-01-01-01-18.wav,calm,18,normal,female
D://Speech Project//raw\Actor_18\03-01-02-01-01-02-18.wav,03-01-02-01-01-02-18.wav,calm,18,normal,female
D://Speech Project//raw\Actor_18\03-01-02-01-02-01-18.wav,03-01-02-01-02-01-18.wav,calm,18,normal,female
D://Speech Project//raw\Actor_18\03-01-02-01-02-02-18.wav,03-01-02-01-02-02-18.wav,calm,18,normal,female
D://Speech Project//raw\Actor_18\03-01-02-02-01-01-18.wav,03-01-02-02-01-01-18.wav,calm,18,strong,female
D://Speech Project//raw\Actor_18\03-01-02-02-01-02-18.wav,03-01-02-02-01-02-18.wav,calm,18,strong,female
D://Speech Project//raw\Actor_18\03-01-02-02-02-01-18.wav,03-01-02-02-02-01-18.wav,calm,18,strong,female
D://Speech Project//raw\Actor_18\03-01-02-02-02-02-18.wav,03-01-02-02-02-02-18.wav,calm,18,strong,female
D://Speech Project//raw\Actor_18\03-01-03-01-01-01-18.wav,03-01-03-01-01-01-18.wav,happy,18,normal,female
D://Speech Project//raw\Actor_18\03-01-03-01-01-02-18.wav,03-01-03-01-01-02-18.wav,happy,18,normal,female
D://Speech Project//raw\Actor_18\03-01-03-01-02-01-18.wav,03-01-03-01-02-01-18.wav,happy,18,normal,female
D://Speech Project//raw\Actor_18\03-01-03-01-02-02-18.wav,03-01-03-01-02-02-18.wav,happy,18,normal,female
D://Speech Project//raw\Actor_18\03-01-03-02-01-01-18.wav,03-01-03-02-01-01-18.wav,happy,18,strong,female
D://Speech Project//raw\Actor_18\03-01-03-02-01-02-18.wav,03-01-03-02-01-02-18.wav,happy,18,strong,female
D://Speech Project//raw\Actor_18\03-01-03-02-02-01-18.wav,03-01-03-02-02-01-18.wav,happy,18,strong,female
D://Speech Project//raw\Actor_18\03-01-03-02-02-02-18.wav,03-01-03-02-02-02-18.wav,happy,18,strong,female
D://Speech Project//raw\Actor_18\03-01-04-01-01-01-18.wav,03-01-04-01-01-01-18.wav,sad,18,normal,female
D://Speech Project//raw\Actor_18\03-01-04-01-01-02-18.wav,03-01-04-01-01-02-18.wav,sad,18,normal,female
D://Speech Project//raw\Actor_18\03-01-04-01-02-01-18.wav,03-01-04-01-02-01-18.wav,sad,18,normal,female
D://Speech Project//raw\Actor_18\03-01-04-01-02-02-18.wav,03-01-04-01-02-02-18.wav,sad,18,normal,female
D://Speech Project//raw\Actor_18\03-01-04-02-01-01-18.wav,03-01-04-02-01-01-18.wav,sad,18,strong,female
D://Speech Project//raw\Actor_18\03-01-04-02-01-02-18.wav,03-01-04-02-01-02-18.wav,sad,18,strong,female
D://Speech Project//raw\Actor_18\03-01-04-02-02-01-18.wav,03-01-04-02-02-01-18.wav,sad,18,strong,female
D://Speech Project//raw\Actor_18\03-01-04-02-02-02-18.wav,03-01-04-02-02-02-18.wav,sad,18,strong,female
D://Speech Project//raw\Actor_18\03-01-05-01-01-01-18.wav,03-01-05-01-01-01-18.wav,angry,18,normal,female
D://Speech Project//raw\Actor_18\03-01-05-01-01-02-18.wav,03-01-05-01-01-02-18.wav,angry,18,normal,female
D://Speech Project//raw\Actor_18\03-01-05-01-02-01-18.wav,03-01-05-01-02-01-18.wav,angry,18,normal,female
D://Speech Project//raw\Actor_18\03-01-05-01-02-02-18.wav,03-01-05-01-02-02-18.wav,angry,18,normal,female
D://Speech Project//raw\Actor_18\03-01-05-02-01-01-18.wav,03-01-05-02-01-01-18.wav,angry,18,strong,female
D://Speech Project//raw\Actor_18\03-01-05-02-01-02-18.wav,03-01-05-02-01-02-18.wav,angry,18,strong,female
D://Speech Project//raw\Actor_18\03-01-05-02-02-01-18.wav,03-01-05-02-02-01-18.wav,angry,18,strong,female
D://Speech Project//raw\Actor_18\03-01-05-02-02-02-18.wav,03-01-05-02-02-02-18.wav,angry,18,strong,female
D://Speech Project//raw\Actor_18\03-01-06-01-01-01-18.wav,03-01-06-01-01-01-18.wav,fearful,18,normal,female
D://Speech Project//raw\Actor_18\03-01-06-01-01-02-18.wav,03-01-06-01-01-02-18.wav,fearful,18,normal,female
D://Speech Project//raw\Actor_18\03-01-06-01-02-01-18.wav,03-01-06-01-02-01-18.wav,fearful,18,normal,female
D://Speech Project//raw\Actor_18\03-01-06-01-02-02-18.wav,03-01-06-01-02-02-18.wav,fearful,18,normal,female
D://Speech Project//raw\Actor_18\03-01-06-02-01-01-18.wav,03-01-06-02-01-01-18.wav,fearful,18,strong,female
D://Speech Project//raw\Actor_18\03-01-06-02-01-02-18.wav,03-01-06-02-01-02-18.wav,fearful,18,strong,female
D://Speech Project//raw\Actor_18\03-01-06-02-02-01-18.wav,03-01-06-02-02-01-18.wav,fearful,18,strong,female
D://Speech Project//raw\Actor_18\03-01-06-02-02-02-18.wav,03-01-06-02-02-02-18.wav,fearful,18,strong,female
D://Speech Project//raw\Actor_18\03-01-07-01-01-01-18.wav,03-01-07-01-01-01-18.wav,disgust,18,normal,female
D://Speech Project//raw\Actor_18\03-01-07-01-01-02-18.wav,03-01-07-01-01-02-18.wav,disgust,18,normal,female
D://Speech Project//raw\Actor_18\03-01-07-01-02-01-18.wav,03-01-07-01-02-01-18.wav,disgust,18,normal,female
D://Speech Project//raw\Actor_18\03-01-07-01-02-02-18.wav,03-01-07-01-02-02-18.wav,disgust,18,normal,female
D://Speech Project//raw\Actor_18\03-01-07-02-01-01-18.wav,03-01-07-02-01-01-18.wav,disgust,18,strong,female
D://Speech Project//raw\Actor_18\03-01-07-02-01-02-18.wav,03-01-07-02-01-02-18.wav,disgust,18,strong,female
D://Speech Project//raw\Actor_18\03-01-07-02-02-01-18.wav,03-01-07-02-02-01-18.wav,disgust,18,strong,female
D://Speech Project//raw\Actor_18\03-01-07-02-02-02-18.wav,03-01-07-02-02-02-18.wav,disgust,18,strong,female
D://Speech Project//raw\Actor_18\03-01-08-01-01-01-18.wav,03-01-08-01-01-01-18.wav,surprised,18,normal,female
D://Speech Project//raw\Actor_18\03-01-08-01-01-02-18.wav,03-01-08-01-01-02-18.wav,surprised,18,normal,female
D://Speech Project//raw\Actor_18\03-01-08-01-02-01-18.wav,03-01-08-01-02-01-18.wav,surprised,18,normal,female
D://Speech Project//raw\Actor_18\03-01-08-01-02-02-18.wav,03-01-08-01-02-02-18.wav,surprised,18,normal,female
D://Speech Project//raw\Actor_18\03-01-08-02-01-01-18.wav,03-01-08-02-01-01-18.wav,surprised,18,strong,female
D://Speech Project//raw\Actor_18\03-01-08-02-01-02-18.wav,03-01-08-02-01-02-18.wav,surprised,18,strong,female
D://Speech Project//raw\Actor_18\03-01-08-02-02-01-18.wav,03-01-08-02-02-01-18.wav,surprised,18,strong,female
D://Speech Project//raw\Actor_18\03-01-08-02-02-02-18.wav,03-01-08-02-02-02-18.wav,surprised,18,strong,female
D://Speech Project//raw\Actor_19\03-01-01-01-01-01-19.wav,03-01-01-01-01-01-19.wav,neutral,19,normal,male
D://Speech Project//raw\Actor_19\03-01-01-01-01-02-19.wav,03-01-01-01-01-02-19.wav,neutral,19,normal,male
D://Speech Project//raw\Actor_19\03-01-01-01-02-01-19.wav,03-01-01-01-02-01-19.wav,neutral,19,normal,male
D://Speech Project//raw\Actor_19\03-01-01-01-02-02-19.wav,03-01-01-01-02-02-19.wav,neutral,19,normal,male
D://Speech Project//raw\Actor_19\03-01-02-01-01-01-19.wav,03-01-02-01-01-01-19.wav,calm,19,normal,male
D://Speech Project//raw\Actor_19\03-01-02-01-01-02-19.wav,03-01-02-01-01-02-19.wav,calm,19,normal,male
D://Speech Project//raw\Actor_19\03-01-02-01-02-01-19.wav,03-01-02-01-02-01-19.wav,calm,19,normal,male
D://Speech Project//raw\Actor_19\03-01-02-01-02-02-19.wav,03-01-02-01-02-02-19.wav,calm,19,normal,male
D://Speech Project//raw\Actor_19\03-01-02-02-01-01-19.wav,03-01-02-02-01-01-19.wav,calm,19,strong,male
D://Speech Project//raw\Actor_19\03-01-02-02-01-02-19.wav,03-01-02-02-01-02-19.wav,calm,19,strong,male
D://Speech Project//raw\Actor_19\03-01-02-02-02-01-19.wav,03-01-02-02-02-01-19.wav,calm,19,strong,male
D://Speech Project//raw\Actor_19\03-01-02-02-02-02-19.wav,03-01-02-02-02-02-19.wav,calm,19,strong,male
D://Speech Project//raw\Actor_19\03-01-03-01-01-01-19.wav,03-01-03-01-01-01-19.wav,happy,19,normal,male
D://Speech Project//raw\Actor_19\03-01-03-01-01-02-19.wav,03-01-03-01-01-02-19.wav,happy,19,normal,male
D://Speech Project//raw\Actor_19\03-01-03-01-02-01-19.wav,03-01-03-01-02-01-19.wav,happy,19,normal,male
D://Speech Project//raw\Actor_19\03-01-03-01-02-02-19.wav,03-01-03-01-02-02-19.wav,happy,19,normal,male
D://Speech Project//raw\Actor_19\03-01-03-02-01-01-19.wav,03-01-03-02-01-01-19.wav,happy,19,strong,male
D://Speech Project//raw\Actor_19\03-01-03-02-01-02-19.wav,03-01-03-02-01-02-19.wav,happy,19,strong,male
D://Speech Project//raw\Actor_19\03-01-03-02-02-01-19.wav,03-01-03-02-02-01-19.wav,happy,19,strong,male
D://Speech Project//raw\Actor_19\03-01-03-02-02-02-19.wav,03-01-03-02-02-02-19.wav,happy,19,strong,male
D://Speech Project//raw\Actor_19\03-01-04-01-01-01-19.wav,03-01-04-01-01-01-19.wav,sad,19,normal,male
D://Speech Project//raw\Actor_19\03-01-04-01-01-02-19.wav,03-01-04-01-01-02-19.wav,sad,19,normal,male
D://Speech Project//raw\Actor_19\03-01-04-01-02-01-19.wav,03-01-04-01-02-01-19.wav,sad,19,normal,male
D://Speech Project//raw\Actor_19\03-01-04-01-02-02-19.wav,03-01-04-01-02-02-19.wav,sad,19,normal,male
D://Speech Project//raw\Actor_19\03-01-04-02-01-01-19.wav,03-01-04-02-01-01-19.wav,sad,19,strong,male
D://Speech Project//raw\Actor_19\03-01-04-02-01-02-19.wav,03-01-04-02-01-02-19.wav,sad,19,strong,male
D://Speech Project//raw\Actor_19\03-01-04-02-02-01-19.wav,03-01-04-02-02-01-19.wav,sad,19,strong,male
D://Speech Project//raw\Actor_19\03-01-04-02-02-02-19.wav,03-01-04-02-02-02-19.wav,sad,19,strong,male
D://Speech Project//raw\Actor_19\03-01-05-01-01-01-19.wav,03-01-05-01-01-01-19.wav,angry,19,normal,male
D://Speech Project//raw\Actor_19\03-01-05-01-01-02-19.wav,03-01-05-01-01-02-19.wav,angry,19,normal,male
D://Speech Project//raw\Actor_19\03-01-05-01-02-01-19.wav,03-01-05-01-02-01-19.wav,angry,19,normal,male
D://Speech Project//raw\Actor_19\03-01-05-01-02-02-19.wav,03-01-05-01-02-02-19.wav,angry,19,normal,male
D://Speech Project//raw\Actor_19\03-01-05-02-01-01-19.wav,03-01-05-02-01-01-19.wav,angry,19,strong,male
D://Speech Project//raw\Actor_19\03-01-05-02-01-02-19.wav,03-01-05-02-01-02-19.wav,angry,19,strong,male
D://Speech Project//raw\Actor_19\03-01-05-02-02-01-19.wav,03-01-05-02-02-01-19.wav,angry,19,strong,male
D://Speech Project//raw\Actor_19\03-01-05-02-02-02-19.wav,03-01-05-02-02-02-19.wav,angry,19,strong,male
D://Speech Project//raw\Actor_19\03-01-06-01-01-01-19.wav,03-01-06-01-01-01-19.wav,fearful,19,normal,male
D://Speech Project//raw\Actor_19\03-01-06-01-01-02-19.wav,03-01-06-01-01-02-19.wav,fearful,19,normal,male
D://Speech Project//raw\Actor_19\03-01-06-01-02-01-19.wav,03-01-06-01-02-01-19.wav,fearful,19,normal,male
D://Speech Project//raw\Actor_19\03-01-06-01-02-02-19.wav,03-01-06-01-02-02-19.wav,fearful,19,normal,male
D://Speech Project//raw\Actor_19\03-01-06-02-01-01-19.wav,03-01-06-02-01-01-19.wav,fearful,19,strong,male
D://Speech Project//raw\Actor_19\03-01-06-02-01-02-19.wav,03-01-06-02-01-02-19.wav,fearful,19,strong,male
D://Speech Project//raw\Actor_19\03-01-06-02-02-01-19.wav,03-01-06-02-02-01-19.wav,fearful,19,strong,male
D://Speech Project//raw\Actor_19\03-01-06-02-02-02-19.wav,03-01-06-02-02-02-19.wav,fearful,19,strong,male
D://Speech Project//raw\Actor_19\03-01-07-01-01-01-19.wav,03-01-07-01-01-01-19.wav,disgust,19,normal,male
D://Speech Project//raw\Actor_19\03-01-07-01-01-02-19.wav,03-01-07-01-01-02-19.wav,disgust,19,normal,male
D://Speech Project//raw\Actor_19\03-01-07-01-02-01-19.wav,03-01-07-01-02-01-19.wav,disgust,19,normal,male
D://Speech Project//raw\Actor_19\03-01-07-01-02-02-19.wav,03-01-07-01-02-02-19.wav,disgust,19,normal,male
D://Speech Project//raw\Actor_19\03-01-07-02-01-01-19.wav,03-01-07-02-01-01-19.wav,disgust,19,strong,male
